1413393213635760000,-1.079509,0.492254,1.329437,-0.005886,-0.795142,0.008888,0.606329
1413393213640760000,-1.079562,0.492255,1.329429,-0.005891,-0.795147,0.00887,0.606323
1413393213645760000,-1.07961,0.492257,1.329422,-0.005911,-0.795144,0.008853,0.606328
1413393213650760000,-1.079653,0.492258,1.329417,-0.005934,-0.795139,0.008835,0.606333
1413393213655760000,-1.079693,0.492256,1.329411,-0.005948,-0.795132,0.008828,0.606343
1413393213660760000,-1.079731,0.492249,1.329402,-0.005948,-0.795129,0.008847,0.606346
1413393213665760000,-1.079765,0.492239,1.329392,-0.005933,-0.795137,0.008878,0.606335
1413393213670760000,-1.079796,0.492229,1.329383,-0.005918,-0.79514,0.008901,0.606332
1413393213675760000,-1.079823,0.492223,1.329375,-0.00591,-0.795143,0.008907,0.606328
1413393213680760000,-1.07992,0.49221,1.329353,-0.005913,-0.795143,0.008893,0.606327
1413393213685760000,-1.079952,0.492209,1.329345,-0.005926,-0.795145,0.008878,0.606325
1413393213690760000,-1.079977,0.492208,1.329342,-0.005948,-0.795144,0.008872,0.606327
1413393213695760000,-1.079998,0.492206,1.329343,-0.005966,-0.795133,0.008869,0.606341
1413393213700760000,-1.080016,0.492199,1.329345,-0.00597,-0.795125,0.008875,0.606351
1413393213705760000,-1.080032,0.49219,1.329346,-0.005964,-0.795132,0.008902,0.606341
1413393213710760000,-1.080044,0.492182,1.329347,-0.00596,-0.795142,0.008936,0.606328
1413393213715760000,-1.080054,0.492177,1.329348,-0.005964,-0.795147,0.008952,0.606322
1413393213720760000,-1.08006,0.492176,1.32935,-0.005974,-0.795156,0.008946,0.60631
1413393213725760000,-1.080062,0.492176,1.329352,-0.005987,-0.795158,0.008941,0.606306
1413393213730760000,-1.080159,0.492164,1.329339,-0.006004,-0.79516,0.00894,0.606304
1413393213735760000,-1.080172,0.492162,1.329338,-0.006011,-0.795163,0.008933,0.6063
1413393213740760000,-1.08018,0.492159,1.329337,-0.006004,-0.795161,0.008926,0.606302
1413393213745760000,-1.080184,0.492154,1.329335,-0.005988,-0.795157,0.008938,0.606308
1413393213750760000,-1.080184,0.49215,1.329333,-0.005978,-0.79516,0.008965,0.606304
1413393213755760000,-1.080179,0.492149,1.329329,-0.00598,-0.795165,0.00898,0.606297
1413393213760760000,-1.080172,0.492152,1.329326,-0.005988,-0.795171,0.008974,0.606289
1413393213765760000,-1.080162,0.492156,1.329322,-0.005997,-0.795174,0.008963,0.606285
1413393213770760000,-1.080148,0.492158,1.329319,-0.006004,-0.795175,0.008959,0.606285
1413393213775760000,-1.080131,0.492158,1.329316,-0.006005,-0.795175,0.008952,0.606284
1413393213780760000,-1.080235,0.492147,1.329298,-0.005994,-0.79517,0.008941,0.60629
1413393213785760000,-1.080237,0.492142,1.329292,-0.005976,-0.795168,0.008943,0.606294
1413393213790760000,-1.080234,0.492136,1.329285,-0.00596,-0.795167,0.008958,0.606296
1413393213795760000,-1.080226,0.492133,1.329276,-0.005965,-0.79517,0.008969,0.606291
1413393213800760000,-1.080213,0.492135,1.329267,-0.005982,-0.795168,0.008971,0.606293
1413393213805760000,-1.080197,0.492138,1.329261,-0.006001,-0.79517,0.008962,0.60629
1413393213810760000,-1.080178,0.492138,1.329258,-0.006018,-0.795175,0.008955,0.606284
1413393213815760000,-1.080155,0.492137,1.329258,-0.00603,-0.79518,0.008966,0.606277
1413393213820760000,-1.080129,0.492134,1.329259,-0.006027,-0.795181,0.008979,0.606276
1413393213825760000,-1.0801,0.492128,1.329264,-0.006011,-0.795178,0.008987,0.60628
1413393213830760000,-1.080209,0.492111,1.329254,-0.005991,-0.795163,0.008995,0.606299
1413393213835760000,-1.080203,0.492106,1.329256,-0.005986,-0.795161,0.008993,0.606302
1413393213840760000,-1.080195,0.492105,1.329258,-0.005995,-0.795164,0.008989,0.606299
1413393213845760000,-1.080185,0.492107,1.329259,-0.006007,-0.795163,0.008985,0.606299
1413393213850760000,-1.08017,0.492108,1.329262,-0.00602,-0.79516,0.008979,0.606303
1413393213855760000,-1.08015,0.492107,1.329265,-0.00603,-0.795162,0.008979,0.606301
1413393213860760000,-1.080125,0.492103,1.329269,-0.006025,-0.795174,0.008974,0.606285
1413393213865760000,-1.080095,0.492097,1.329276,-0.006004,-0.79518,0.008976,0.606277
1413393213870760000,-1.080059,0.492092,1.329285,-0.00598,-0.795181,0.008996,0.606276
1413393213875760000,-1.08002,0.492091,1.329292,-0.005969,-0.795184,0.009011,0.606272
1413393213880760000,-1.080135,0.492079,1.329277,-0.00598,-0.795193,0.009003,0.606261
1413393213885760000,-1.08012,0.492084,1.329279,-0.006008,-0.795204,0.008995,0.606246
1413393213890760000,-1.080102,0.492088,1.32928,-0.006039,-0.795215,0.008996,0.606231
1413393213895760000,-1.08008,0.492088,1.32928,-0.006058,-0.795225,0.009002,0.606218
1413393213900760000,-1.080055,0.492085,1.329281,-0.006064,-0.795235,0.009016,0.606204
1413393213905760000,-1.080027,0.492076,1.329286,-0.006047,-0.795246,0.009035,0.60619
1413393213910760000,-1.079996,0.492067,1.329297,-0.00601,-0.795241,0.009051,0.606196
1413393213915760000,-1.079961,0.492061,1.329309,-0.005986,-0.79524,0.009066,0.606197
1413393213920760000,-1.079922,0.492061,1.329321,-0.005992,-0.795248,0.009063,0.606187
1413393213925760000,-1.07988,0.492066,1.329334,-0.006027,-0.795252,0.009048,0.606182
1413393213930760000,-1.080008,0.492044,1.329324,-0.006068,-0.795246,0.009028,0.606189
1413393213935760000,-1.079994,0.492037,1.329329,-0.006093,-0.795252,0.009023,0.606182
1413393213940760000,-1.079976,0.492024,1.329332,-0.006097,-0.79527,0.009048,0.606157
1413393213945760000,-1.079953,0.492006,1.329338,-0.006075,-0.795291,0.009087,0.60613
1413393213950760000,-1.079926,0.491989,1.329349,-0.006032,-0.795294,0.009112,0.606126
1413393213955760000,-1.079895,0.491981,1.329362,-0.006005,-0.7953,0.009119,0.606118
1413393213960760000,-1.079862,0.491983,1.329373,-0.006013,-0.795329,0.009103,0.606079
1413393213965760000,-1.079828,0.491995,1.329386,-0.006038,-0.795358,0.009053,0.606043
1413393213970760000,-1.079795,0.492011,1.329403,-0.006071,-0.795386,0.008983,0.606006
1413393213975760000,-1.079761,0.492023,1.329422,-0.006086,-0.795428,0.008913,0.605952
1413393213980760000,-1.07991,0.492003,1.329427,-0.006024,-0.795461,0.008892,0.60591
1413393213985760000,-1.079913,0.491976,1.329452,-0.00591,-0.795479,0.008969,0.605886
1413393213990760000,-1.079912,0.491941,1.329482,-0.00577,-0.795478,0.009121,0.605887
1413393213995760000,-1.079903,0.491918,1.329514,-0.005699,-0.795455,0.009267,0.605915
1413393214000760000,-1.079884,0.49193,1.329545,-0.005785,-0.795424,0.009314,0.605954
1413393214005760000,-1.079856,0.491979,1.32957,-0.006021,-0.795389,0.009215,0.605999
1413393214010760000,-1.079823,0.492039,1.329581,-0.006295,-0.795378,0.009036,0.606014
1413393214015760000,-1.079788,0.492072,1.329576,-0.006475,-0.795406,0.008934,0.605977
1413393214020760000,-1.079752,0.492057,1.329563,-0.006467,-0.795467,0.008976,0.605896
1413393214025760000,-1.07971,0.492007,1.329555,-0.006276,-0.795516,0.009127,0.605831
1413393214030760000,-1.079843,0.491954,1.329527,-0.005995,-0.7955,0.009289,0.605853
1413393214035760000,-1.079829,0.491932,1.329526,-0.005837,-0.795474,0.00931,0.605889
1413393214040760000,-1.07981,0.49195,1.329525,-0.005841,-0.795445,0.009222,0.605928
1413393214045760000,-1.079786,0.491996,1.329526,-0.005977,-0.795407,0.009085,0.605978
1413393214050760000,-1.079754,0.49205,1.329534,-0.006152,-0.795369,0.008961,0.606028
1413393214055760000,-1.079718,0.49209,1.329545,-0.006282,-0.795316,0.008903,0.606097
1413393214060760000,-1.079682,0.492102,1.329555,-0.006315,-0.795292,0.008929,0.606128
1413393214065760000,-1.07965,0.492091,1.329559,-0.00625,-0.795308,0.009041,0.606106
1413393214070760000,-1.079619,0.492073,1.329562,-0.006145,-0.795331,0.009189,0.606075
1413393214075760000,-1.079583,0.492068,1.329569,-0.006073,-0.795362,0.009295,0.606033
1413393214080760000,-1.079735,0.492045,1.329557,-0.00608,-0.795373,0.009293,0.606018
1413393214085760000,-1.079726,0.492067,1.32957,-0.006115,-0.795391,0.009219,0.605996
1413393214090760000,-1.079717,0.492094,1.32958,-0.006176,-0.795426,0.009136,0.60595
1413393214095760000,-1.079705,0.492122,1.329586,-0.006242,-0.795465,0.009094,0.605899
1413393214100760000,-1.079688,0.492147,1.329594,-0.006302,-0.795501,0.009074,0.605852
1413393214105760000,-1.079664,0.492164,1.329608,-0.006314,-0.795501,0.00906,0.605852
1413393214110760000,-1.079639,0.492171,1.329624,-0.006265,-0.795481,0.009052,0.605878
1413393214115760000,-1.079613,0.492169,1.329631,-0.006192,-0.795473,0.009079,0.605889
1413393214120760000,-1.079584,0.492165,1.329628,-0.006143,-0.795491,0.009151,0.605865
1413393214125760000,-1.079545,0.492166,1.329626,-0.006123,-0.795495,0.009218,0.605859
1413393214130760000,-1.0797,0.49213,1.329603,-0.006112,-0.795437,0.00923,0.605935
1413393214135760000,-1.079686,0.492141,1.329602,-0.006116,-0.79541,0.009176,0.605971
1413393214140760000,-1.07967,0.492154,1.329594,-0.006138,-0.79541,0.009087,0.605972
1413393214145760000,-1.079649,0.492166,1.329582,-0.006191,-0.795421,0.009037,0.605958
1413393214150760000,-1.079621,0.492175,1.329575,-0.006248,-0.795421,0.009033,0.605958
1413393214155760000,-1.079587,0.492176,1.329574,-0.00627,-0.795398,0.009052,0.605988
1413393214160760000,-1.07955,0.492165,1.329575,-0.006243,-0.795402,0.009094,0.605982
1413393214165760000,-1.079511,0.492146,1.329577,-0.00618,-0.795414,0.00915,0.605965
1413393214170760000,-1.079467,0.492128,1.32958,-0.006138,-0.795422,0.009235,0.605954
1413393214175760000,-1.079418,0.492121,1.329586,-0.006165,-0.795429,0.009336,0.605943
1413393214180760000,-1.079567,0.492091,1.329577,-0.006225,-0.795414,0.009385,0.605961
1413393214185760000,-1.07955,0.492099,1.329584,-0.006284,-0.795411,0.009373,0.605965
1413393214190760000,-1.079533,0.492108,1.329589,-0.006318,-0.795419,0.009321,0.605956
1413393214195760000,-1.079517,0.492115,1.329594,-0.006336,-0.795432,0.00927,0.605939
1413393214200760000,-1.079499,0.492122,1.329594,-0.006361,-0.795453,0.009271,0.605911
1413393214205760000,-1.079479,0.492129,1.329592,-0.006366,-0.795458,0.009286,0.605904
1413393214210760000,-1.079458,0.492131,1.329591,-0.006329,-0.79546,0.009287,0.605901
1413393214215760000,-1.079435,0.492129,1.32959,-0.006254,-0.795471,0.009287,0.605889
1413393214220760000,-1.079411,0.492126,1.329588,-0.00617,-0.795469,0.009288,0.605892
1413393214225760000,-1.079383,0.492131,1.329586,-0.006139,-0.795461,0.009313,0.605903
1413393214230760000,-1.079553,0.492118,1.329564,-0.006157,-0.79544,0.009324,0.605929
1413393214235760000,-1.079551,0.492143,1.329564,-0.006205,-0.795417,0.009277,0.605959
1413393214240760000,-1.079544,0.492166,1.329565,-0.006236,-0.795401,0.009183,0.605982
1413393214245760000,-1.079533,0.492181,1.329564,-0.006242,-0.795402,0.009093,0.605982
1413393214250760000,-1.079519,0.492187,1.329562,-0.006227,-0.795401,0.009052,0.605984
1413393214255760000,-1.0795,0.492188,1.329559,-0.006228,-0.795403,0.009103,0.60598
1413393214260760000,-1.079476,0.492185,1.329554,-0.006237,-0.795413,0.009189,0.605967
1413393214265760000,-1.079445,0.492178,1.329552,-0.006216,-0.795414,0.009221,0.605964
1413393214270760000,-1.07941,0.492169,1.329551,-0.006185,-0.795428,0.009228,0.605946
1413393214275760000,-1.07937,0.492161,1.329548,-0.006161,-0.795447,0.009225,0.605922
1413393214280760000,-1.07953,0.492115,1.32952,-0.006155,-0.795441,0.009209,0.60593
1413393214285760000,-1.07952,0.49211,1.329513,-0.006227,-0.795435,0.009238,0.605936
1413393214290760000,-1.079504,0.492109,1.329508,-0.00632,-0.795426,0.009267,0.605947
1413393214295760000,-1.079487,0.492105,1.329502,-0.006369,-0.795416,0.009243,0.60596
1413393214300760000,-1.07947,0.492094,1.329494,-0.006362,-0.795417,0.009205,0.60596
1413393214305760000,-1.07945,0.492075,1.329484,-0.006322,-0.795428,0.0092,0.605946
1413393214310760000,-1.079426,0.492054,1.329478,-0.006287,-0.795434,0.009241,0.605938
1413393214315760000,-1.079393,0.492038,1.329477,-0.006287,-0.795414,0.009329,0.605962
1413393214320760000,-1.079353,0.492032,1.329474,-0.006306,-0.795391,0.009397,0.605991
1413393214325760000,-1.079311,0.492036,1.329468,-0.006314,-0.795401,0.009389,0.605978
1413393214330760000,-1.079469,0.492022,1.329443,-0.006292,-0.795408,0.009316,0.60597
1413393214335760000,-1.079462,0.492029,1.329439,-0.006291,-0.795412,0.009243,0.605965
1413393214340760000,-1.079451,0.492039,1.329433,-0.006321,-0.795428,0.009201,0.605945
1413393214345760000,-1.079437,0.492048,1.329431,-0.00637,-0.795424,0.009216,0.60595
1413393214350760000,-1.07942,0.492055,1.329432,-0.006395,-0.795395,0.009256,0.605988
1413393214355760000,-1.079404,0.492059,1.329432,-0.00636,-0.795393,0.009273,0.60599
1413393214360760000,-1.079386,0.492062,1.329434,-0.00628,-0.795412,0.009246,0.605966
1413393214365760000,-1.079365,0.492064,1.32944,-0.006205,-0.795419,0.009206,0.605958
1413393214370760000,-1.079338,0.492069,1.329446,-0.006182,-0.79543,0.009189,0.605944
1413393214375760000,-1.079303,0.492077,1.329455,-0.006213,-0.795424,0.009206,0.605952
1413393214380760000,-1.079462,0.492063,1.329442,-0.006249,-0.795374,0.009245,0.606017
1413393214385760000,-1.079459,0.492069,1.329442,-0.006278,-0.795367,0.009263,0.606025
1413393214390760000,-1.079455,0.492074,1.329435,-0.006284,-0.795392,0.00924,0.605992
1413393214395760000,-1.079448,0.492076,1.329428,-0.006271,-0.795415,0.009189,0.605963
1413393214400760000,-1.079435,0.492073,1.329423,-0.006269,-0.795423,0.009169,0.605953
1413393214405760000,-1.079415,0.492067,1.32942,-0.006293,-0.795424,0.009205,0.605951
1413393214410760000,-1.079389,0.492058,1.32942,-0.006318,-0.795407,0.009277,0.605972
1413393214415760000,-1.07936,0.49205,1.329421,-0.006317,-0.795385,0.009346,0.606
1413393214420760000,-1.079328,0.492048,1.329417,-0.006304,-0.795389,0.009388,0.605993
1413393214425760000,-1.079294,0.492051,1.329412,-0.006292,-0.795412,0.009373,0.605965
1413393214430760000,-1.079451,0.492039,1.329393,-0.00628,-0.795417,0.009311,0.605959
1413393214435760000,-1.079444,0.492045,1.329397,-0.006317,-0.7954,0.009281,0.605981
1413393214440760000,-1.079433,0.492052,1.329401,-0.006368,-0.795385,0.009287,0.606001
1413393214445760000,-1.079417,0.492055,1.329405,-0.006392,-0.795376,0.009318,0.606011
1413393214450760000,-1.079398,0.492056,1.32941,-0.006378,-0.79536,0.009353,0.606032
1413393214455760000,-1.079378,0.492059,1.32941,-0.006343,-0.795367,0.009364,0.606022
1413393214460760000,-1.079354,0.492064,1.329408,-0.0063,-0.795403,0.009338,0.605976
1413393214465760000,-1.079324,0.492072,1.32941,-0.006273,-0.795415,0.009298,0.605962
1413393214470760000,-1.079288,0.492081,1.329415,-0.006288,-0.795403,0.009287,0.605977
1413393214475760000,-1.079249,0.492093,1.329419,-0.006332,-0.7954,0.009302,0.605981
1413393214480760000,-1.079409,0.492084,1.329387,-0.006359,-0.795382,0.009323,0.606004
1413393214485760000,-1.079405,0.492094,1.329386,-0.006369,-0.795369,0.009334,0.60602
1413393214490760000,-1.079401,0.492105,1.32938,-0.00636,-0.795382,0.009323,0.606003
1413393214495760000,-1.079394,0.492114,1.329375,-0.006338,-0.795409,0.00929,0.605969
1413393214500760000,-1.079382,0.492119,1.329377,-0.006312,-0.795411,0.009254,0.605966
1413393214505760000,-1.079363,0.492121,1.329383,-0.006305,-0.795398,0.009257,0.605984
1413393214510760000,-1.079338,0.49212,1.329388,-0.00632,-0.795388,0.009303,0.605996
1413393214515760000,-1.079309,0.49212,1.329393,-0.006326,-0.795373,0.009355,0.606015
1413393214520760000,-1.079276,0.492123,1.329399,-0.006315,-0.795365,0.009385,0.606025
1413393214525760000,-1.07924,0.492129,1.329402,-0.006306,-0.795375,0.009366,0.606013
1413393214530760000,-1.079392,0.492117,1.329375,-0.006299,-0.795388,0.009308,0.605997
1413393214535760000,-1.079384,0.492119,1.329375,-0.006326,-0.795393,0.009282,0.60599
1413393214540760000,-1.07937,0.492119,1.329377,-0.006368,-0.795383,0.009287,0.606002
1413393214545760000,-1.079352,0.492117,1.329377,-0.006405,-0.795381,0.009329,0.606004
1413393214550760000,-1.07933,0.49211,1.329378,-0.006416,-0.795374,0.009399,0.606011
1413393214555760000,-1.079305,0.492104,1.329379,-0.006402,-0.795367,0.009457,0.60602
1413393214560760000,-1.079278,0.492102,1.329376,-0.00638,-0.795377,0.00947,0.606007
1413393214565760000,-1.079247,0.492105,1.329374,-0.006374,-0.795398,0.009454,0.60598
1413393214570760000,-1.079211,0.49211,1.329375,-0.006394,-0.795396,0.009433,0.605983
1413393214575760000,-1.079171,0.492116,1.329378,-0.006431,-0.795387,0.009414,0.605994
1413393214580760000,-1.079322,0.492103,1.329352,-0.006453,-0.79537,0.009421,0.606017
1413393214585760000,-1.079314,0.492102,1.329352,-0.006454,-0.79535,0.009437,0.606042
1413393214590760000,-1.079304,0.492101,1.329352,-0.006426,-0.795344,0.009434,0.606051
1413393214595760000,-1.079292,0.492101,1.329347,-0.006391,-0.795366,0.009415,0.606023
1413393214600760000,-1.079278,0.492102,1.329343,-0.006366,-0.79539,0.009388,0.605992
1413393214605760000,-1.07926,0.492103,1.329343,-0.006364,-0.795396,0.00937,0.605985
1413393214610760000,-1.079236,0.492104,1.329347,-0.006377,-0.795396,0.009364,0.605985
1413393214615760000,-1.079208,0.492104,1.329352,-0.006391,-0.795391,0.009373,0.60599
1413393214620760000,-1.079175,0.492105,1.329361,-0.006404,-0.795376,0.009402,0.60601
1413393214625760000,-1.079139,0.492107,1.32937,-0.006406,-0.795362,0.009427,0.606028
1413393214630760000,-1.079291,0.492092,1.329346,-0.006384,-0.795353,0.009422,0.60604
1413393214635760000,-1.079287,0.492091,1.329344,-0.006386,-0.795378,0.009413,0.606007
1413393214640760000,-1.079279,0.492087,1.329347,-0.006396,-0.795387,0.009408,0.605996
1413393214645760000,-1.079267,0.49208,1.329353,-0.006402,-0.795378,0.009408,0.606007
1413393214650760000,-1.079248,0.492072,1.329357,-0.006409,-0.795382,0.009427,0.606002
1413393214655760000,-1.079223,0.492063,1.329363,-0.00641,-0.795381,0.009462,0.606002
1413393214660760000,-1.079196,0.492057,1.32937,-0.006405,-0.795369,0.00949,0.606018
1413393214665760000,-1.079167,0.492053,1.329372,-0.006396,-0.79537,0.009495,0.606016
1413393214670760000,-1.079136,0.492051,1.329369,-0.006395,-0.795389,0.009483,0.605992
1413393214675760000,-1.079104,0.492051,1.329368,-0.006409,-0.795401,0.00947,0.605975
1413393214680760000,-1.079252,0.492026,1.329347,-0.006425,-0.795389,0.009453,0.605991
1413393214685760000,-1.079249,0.49202,1.329348,-0.006442,-0.795381,0.009447,0.606003
1413393214690760000,-1.079241,0.492014,1.32935,-0.006454,-0.795365,0.009471,0.606023
1413393214695760000,-1.07923,0.492008,1.329352,-0.006458,-0.79535,0.009514,0.606041
1413393214700760000,-1.079217,0.492003,1.32935,-0.006449,-0.795347,0.009536,0.606045
1413393214705760000,-1.079202,0.492003,1.329345,-0.00644,-0.795355,0.00954,0.606035
1413393214710760000,-1.079184,0.492005,1.329339,-0.006449,-0.795372,0.009543,0.606013
1413393214715760000,-1.07916,0.492008,1.329338,-0.006468,-0.795382,0.009531,0.606
1413393214720760000,-1.079132,0.492012,1.32934,-0.006479,-0.79538,0.009497,0.606003
1413393214725760000,-1.079099,0.492016,1.329344,-0.006488,-0.795374,0.009481,0.60601
1413393214730760000,-1.079247,0.491998,1.329315,-0.006482,-0.795349,0.009502,0.606043
1413393214735760000,-1.079244,0.491996,1.329316,-0.006474,-0.795342,0.009513,0.606051
1413393214740760000,-1.079238,0.491994,1.329316,-0.006457,-0.795349,0.009505,0.606043
1413393214745760000,-1.07923,0.491992,1.329316,-0.006442,-0.795356,0.009505,0.606034
1413393214750760000,-1.079218,0.49199,1.329316,-0.006434,-0.79536,0.009503,0.606029
1413393214755760000,-1.079201,0.491987,1.329317,-0.006431,-0.795365,0.00948,0.606022
1413393214760760000,-1.079178,0.491985,1.329322,-0.00644,-0.795361,0.009474,0.606028
1413393214765760000,-1.079151,0.491986,1.329327,-0.006458,-0.795348,0.009502,0.606044
1413393214770760000,-1.079122,0.491987,1.329329,-0.006476,-0.795343,0.009526,0.60605
1413393214775760000,-1.079089,0.491989,1.329328,-0.006484,-0.795352,0.00953,0.606038
1413393214780760000,-1.079237,0.491968,1.329292,-0.006481,-0.795357,0.009539,0.606032
1413393214785760000,-1.079236,0.491965,1.329284,-0.006491,-0.795367,0.009561,0.606018
1413393214790760000,-1.079231,0.491961,1.329275,-0.00649,-0.795378,0.00956,0.606004
1413393214795760000,-1.079221,0.491958,1.329269,-0.006486,-0.795381,0.009552,0.606
1413393214800760000,-1.079207,0.491958,1.329267,-0.006502,-0.79537,0.009572,0.606014
1413393214805760000,-1.07919,0.491961,1.329267,-0.006523,-0.795355,0.009598,0.606033
1413393214810760000,-1.079169,0.491965,1.329266,-0.006528,-0.795346,0.009593,0.606045
1413393214815760000,-1.079147,0.491971,1.329262,-0.006529,-0.795351,0.009578,0.606039
1413393214820760000,-1.079121,0.491975,1.329259,-0.006532,-0.795358,0.00957,0.606029
1413393214825760000,-1.079091,0.491979,1.329256,-0.006533,-0.795368,0.009553,0.606017
1413393214830760000,-1.079235,0.491951,1.329224,-0.006511,-0.795358,0.009517,0.60603
1413393214835760000,-1.079231,0.49195,1.329223,-0.00651,-0.795354,0.009512,0.606036
1413393214840760000,-1.079223,0.491953,1.329226,-0.006519,-0.795349,0.009534,0.606041
1413393214845760000,-1.07921,0.491957,1.32923,-0.006518,-0.795346,0.009542,0.606046
1413393214850760000,-1.079195,0.491963,1.329235,-0.006518,-0.795348,0.009535,0.606043
1413393214855760000,-1.079177,0.49197,1.329238,-0.00653,-0.795355,0.009548,0.606033
1413393214860760000,-1.079157,0.491975,1.32924,-0.006534,-0.795364,0.009562,0.606021
1413393214865760000,-1.079134,0.491978,1.329242,-0.006524,-0.795381,0.009547,0.606
1413393214870760000,-1.079107,0.491983,1.329247,-0.006517,-0.795388,0.009534,0.60599
1413393214875760000,-1.079074,0.49199,1.329256,-0.006523,-0.795382,0.009547,0.605998
1413393214880760000,-1.079221,0.491969,1.329225,-0.006522,-0.795357,0.009556,0.606031
1413393214885760000,-1.079216,0.491975,1.329226,-0.006524,-0.795347,0.00954,0.606044
1413393214890760000,-1.079209,0.49198,1.329225,-0.006526,-0.795344,0.009527,0.606048
1413393214895760000,-1.079199,0.491984,1.329225,-0.006527,-0.795347,0.009538,0.606045
1413393214900760000,-1.079186,0.491984,1.329225,-0.006512,-0.79536,0.00954,0.606027
1413393214905760000,-1.079167,0.491986,1.329229,-0.0065,-0.795366,0.009526,0.606019
1413393214910760000,-1.079143,0.491991,1.329236,-0.006508,-0.795359,0.009522,0.606029
1413393214915760000,-1.079115,0.491997,1.329245,-0.006528,-0.795355,0.009534,0.606034
1413393214920760000,-1.079084,0.492006,1.329256,-0.00655,-0.795349,0.009539,0.606041
1413393214925760000,-1.079049,0.492017,1.329268,-0.006574,-0.795344,0.009537,0.606048
1413393214930760000,-1.079189,0.491992,1.329248,-0.006581,-0.795337,0.009546,0.606057
1413393214935760000,-1.079186,0.491989,1.329251,-0.00658,-0.795348,0.009574,0.606042
1413393214940760000,-1.07918,0.491983,1.329254,-0.006564,-0.795367,0.009591,0.606016
1413393214945760000,-1.079171,0.491979,1.329262,-0.006547,-0.795376,0.009592,0.606005
1413393214950760000,-1.079158,0.491978,1.329272,-0.006541,-0.795371,0.009589,0.606011
1413393214955760000,-1.07914,0.491982,1.329283,-0.006547,-0.795366,0.009585,0.606018
1413393214960760000,-1.079117,0.49199,1.329294,-0.006561,-0.795367,0.009567,0.606017
1413393214965760000,-1.079091,0.491998,1.329306,-0.006573,-0.795368,0.009548,0.606016
1413393214970760000,-1.079064,0.492004,1.329318,-0.006573,-0.795371,0.009553,0.606012
1413393214975760000,-1.079034,0.492004,1.32933,-0.006556,-0.795386,0.009562,0.605993
1413393214980760000,-1.079175,0.491974,1.329315,-0.006518,-0.795394,0.009556,0.605982
1413393214985760000,-1.079171,0.49197,1.329328,-0.00651,-0.795399,0.009556,0.605976
1413393214990760000,-1.079161,0.49197,1.329342,-0.006519,-0.795391,0.00956,0.605987
1413393214995760000,-1.079148,0.491974,1.329356,-0.006541,-0.795384,0.009566,0.605995
